Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
First Foundation Inc.,FFWM,"$401,119,440",$0.02,time-pre-market,Mar/2025,3,$0.02,2025-04-30 05:20:21
Regional Management Corp.,RM,"$330,435,404",$0.67,time-after-hours,Mar/2025,2,$1.56,2025-04-30 05:20:21
"Postal Realty Trust, Inc.",PSTL,"$314,479,876",$0.23,time-after-hours,Mar/2025,5,$0.25,2025-04-30 05:20:21
Oatly Group AB,OTLY,"$299,279,920",($0.95),time-pre-market,Mar/2025,4,($1.60),2025-04-30 05:20:21
"Haverty Furniture Companies, Inc.",HVT,"$296,665,543",$0.16,time-after-hours,Mar/2025,2,$0.14,2025-04-30 05:20:21
"Haverty Furniture Companies, Inc.",HVT.A,"$292,455,224",,time-after-hours,Mar/2025,9,$0.14,2025-04-30 05:20:21
"Spok Holdings, Inc.",SPOK,"$282,190,926",$0.18,time-after-hours,Mar/2025,1,$0.21,2025-04-30 05:20:21
Unisys Corporation,UIS,"$277,024,406",($0.24),time-after-hours,Mar/2025,1,$0.04,2025-04-30 05:20:21
"ATN International, Inc.",ATNI,"$276,958,793",($0.10),time-after-hours,Mar/2025,1,($0.42),2025-04-30 05:20:21
Onity Group Inc.,ONIT,"$270,360,640",$1.79,time-pre-market,Mar/2025,2,$1.74,2025-04-30 05:20:21
Hamilton Beach Brands Holding Company,HBB,"$267,463,987",,time-after-hours,Mar/2025,9,($0.08),2025-04-30 05:20:21
"NACCO Industries, Inc.",NC,"$257,083,119",,time-after-hours,Mar/2025,9,$0.61,2025-04-30 05:20:21
"ChoiceOne Financial Services, Inc.",COFS,"$247,897,190",$0.81,time-not-supplied,Mar/2025,2,$0.74,2025-04-30 05:20:21
"Hawthorn Bancshares, Inc.",HWBK,"$213,921,402",,time-not-supplied,Mar/2025,9,$0.63,2025-04-30 05:20:21
FinWise Bancorp,FINW,"$208,687,588",$0.25,time-after-hours,Mar/2025,2,$0.25,2025-04-30 05:20:21
Pulmonx Corporation,LUNG,"$206,543,420",($0.37),time-after-hours,Mar/2025,2,($0.36),2025-04-30 05:20:21
Medallion Financial Corp.,MFIN,"$203,776,022",$0.32,time-after-hours,Mar/2025,1,$0.42,2025-04-30 05:20:21
Blue Foundry Bancorp,BLFY,"$203,289,171",($0.16),time-pre-market,Mar/2025,1,($0.13),2025-04-30 05:20:21
Landmark Bancorp Inc.,LARK,"$169,304,544",,time-after-hours,Mar/2025,9,$0.49,2025-04-30 05:20:21
Sleep Number Corporation,SNBR,"$165,678,600",($0.11),time-after-hours,Mar/2025,3,$0.03,2025-04-30 05:20:21
Accuray Incorporated,ARAY,"$165,557,140",($0.05),time-after-hours,Mar/2025,2,($0.06),2025-04-30 05:20:21
Westwood Holdings Group Inc,WHG,"$155,608,808",,time-after-hours,Mar/2025,9,$0.21,2025-04-30 05:20:21
"Complete Solaria, Inc.",SPWR,"$151,222,899",,time-pre-market,Mar/2025,N/A,($0.20),2025-04-30 05:20:21
ACRES Commercial Realty Corp.,ACR,"$138,013,337",,time-after-hours,Mar/2025,N/A,$0.10,2025-04-30 05:20:21
Finward Bancorp,FNWD,"$133,713,076",,time-not-supplied,Mar/2025,N/A,$2.17,2025-04-30 05:20:21
"Everspin Technologies, Inc.",MRAM,"$118,233,180",($0.03),time-after-hours,Mar/2025,1,($0.01),2025-04-30 05:20:21
William Penn Bancorporation,WMPN,"$111,603,590",,time-not-supplied,Mar/2025,9,N/A,2025-04-30 05:20:21
"Stoneridge, Inc.",SRI,"$109,119,277",,time-after-hours,Mar/2025,N/A,($0.09),2025-04-30 05:20:21
NIP Group Inc.,NIPG,"$103,478,737",,time-pre-market,Mar/2025,9,N/A,2025-04-30 05:20:21
"Unifi, Inc.",UFI,"$98,179,428",($0.60),time-after-hours,Mar/2025,1,($0.57),2025-04-30 05:20:21
"First US Bancshares, Inc.",FUSB,"$72,085,898",,time-not-supplied,Mar/2025,9,$0.34,2025-04-30 05:20:21
Natural Health Trends Corp.,NHTC,"$56,414,068",,time-pre-market,Mar/2025,9,$0.02,2025-04-30 05:20:21
SAGTEC GLOBAL LIMITED,SAGT,"$48,192,000",,time-pre-market,Mar/2025,9,N/A,2025-04-30 05:20:21
"Aware, Inc.",AWRE,"$34,469,786",,time-after-hours,Mar/2025,9,($0.05),2025-04-30 05:20:21
Office Properties Income Trust,OPI,"$26,833,649",,time-after-hours,Mar/2025,9,$0.79,2025-04-30 05:20:21
