Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Myriad Genetics, Inc.",MYGN,"$690,296,524",($0.17),time-after-hours,Mar/2025,6,($0.14),2025-05-06 05:21:07
"NerdWallet, Inc.",NRDS,"$672,899,124",($0.10),time-after-hours,Mar/2025,4,$0.01,2025-05-06 05:21:07
"Cogent Biosciences, Inc.",COGT,"$668,300,028",($0.56),time-not-supplied,Mar/2025,6,($0.62),2025-05-06 05:21:07
Camden National Corporation,CAC,"$667,677,828",$0.99,time-pre-market,Mar/2025,2,$0.86,2025-05-06 05:21:07
Great Lakes Dredge & Dock Corporation,GLDD,"$647,257,919",$0.25,time-pre-market,Mar/2025,2,$0.31,2025-05-06 05:21:07
"Shoals Technologies Group, Inc.",SHLS,"$641,259,537",$0.02,time-pre-market,Mar/2025,8,$0.05,2025-05-06 05:21:07
"Power Solutions International, Inc.",PSIX,"$631,566,690",,time-not-supplied,Mar/2025,1,$0.31,2025-05-06 05:21:07
"Priority Technology Holdings, Inc.",PRTH,"$620,250,025",$0.20,time-pre-market,Mar/2025,1,($0.10),2025-05-06 05:21:07
"National Presto Industries, Inc.",NPK,"$613,553,841",,time-not-supplied,Mar/2025,1,$0.92,2025-05-06 05:21:07
CorMedix Inc.,CRMD,"$611,405,012",$0.25,time-pre-market,Mar/2025,2,($0.25),2025-05-06 05:21:07
Bioventus Inc.,BVS,"$601,466,061",$0.06,time-pre-market,Mar/2025,1,$0.07,2025-05-06 05:21:07
Angi Inc.,ANGI,"$591,302,679",$0,time-after-hours,Mar/2025,2,N/A,2025-05-06 05:21:07
Gladstone Capital Corporation,GLAD,"$567,178,241",$0.50,time-after-hours,Mar/2025,3,$0.25,2025-05-06 05:21:07
Vivid Seats Inc.,SEAT,"$566,179,216",$0,time-pre-market,Mar/2025,4,$0.04,2025-05-06 05:21:07
"Avanos Medical, Inc.",AVNS,"$565,378,714",$0.19,time-pre-market,Mar/2025,2,$0.22,2025-05-06 05:21:07
"National CineMedia, Inc.",NCMI,"$540,791,164",($0.20),time-after-hours,Mar/2025,2,($0.19),2025-05-06 05:21:07
Opendoor Technologies Inc ,OPEN,"$538,731,470",($0.12),time-after-hours,Mar/2025,2,($0.17),2025-05-06 05:21:07
Marcus Corporation (The),MCS,"$538,466,805",($0.52),time-pre-market,Mar/2025,1,($0.38),2025-05-06 05:21:07
Orthofix Medical Inc. ,OFIX,"$538,120,165",($0.38),time-pre-market,Mar/2025,2,($0.95),2025-05-06 05:21:07
"Talkspace, Inc.",TALK,"$537,314,834",$0,time-pre-market,Mar/2025,2,($0.01),2025-05-06 05:21:07
"One Liberty Properties, Inc.",OLP,"$530,607,919",$0.41,time-not-supplied,Mar/2025,1,$0.48,2025-05-06 05:21:07
"Beta Bionics, Inc.",BBNX,"$512,816,777",($0.51),time-after-hours,Mar/2025,1,N/A,2025-05-06 05:21:07
The York Water Company,YORW,"$505,069,660",$0.33,time-not-supplied,Mar/2025,1,$0.30,2025-05-06 05:21:07
Lindblad Expeditions Holdings Inc. ,LIND,"$502,194,852",($0.12),time-pre-market,Mar/2025,1,($0.10),2025-05-06 05:21:07
Tejon Ranch Co,TRC,"$463,266,932",$0.01,time-not-supplied,Mar/2025,1,($0.03),2025-05-06 05:21:07
The RMR Group Inc.,RMR,"$462,703,317",$0.30,time-after-hours,Mar/2025,2,$0.39,2025-05-06 05:21:07
Standard BioTools Inc.,LAB,"$454,783,634",($0.06),time-after-hours,Mar/2025,2,($0.26),2025-05-06 05:21:07
InnovAge Holding Corp.,INNV,"$426,017,803",($0.01),time-after-hours,Mar/2025,2,($0.04),2025-05-06 05:21:07
Genie Energy Ltd.,GNE,"$415,679,960",,time-pre-market,Mar/2025,1,$0.33,2025-05-06 05:21:07
"Ginkgo Bioworks Holdings, Inc.",DNA,"$408,556,544",($1.23),time-after-hours,Mar/2025,2,($3.20),2025-05-06 05:21:07
Bowman Consulting Group Ltd.,BWMN,"$390,849,398",($0.11),time-after-hours,Mar/2025,2,$0.14,2025-05-06 05:21:07
Evotec SE,EVO,"$380,493,060",($0.10),time-pre-market,Mar/2025,1,N/A,2025-05-06 05:21:07
"WideOpenWest, Inc.",WOW,"$380,224,950",($0.19),time-after-hours,Mar/2025,1,($0.18),2025-05-06 05:21:07
"loanDepot, Inc.",LDI,"$377,524,694",($0.08),time-after-hours,Mar/2025,2,($0.23),2025-05-06 05:21:07
"Ballard Power Systems, Inc.",BLDP,"$374,260,474",($0.12),time-pre-market,Mar/2025,6,($0.14),2025-05-06 05:21:07
Ranpak Holdings Corp,PACK,"$369,555,232",,time-pre-market,Mar/2025,N/A,($0.10),2025-05-06 05:21:07
"Personalis, Inc.",PSNL,"$367,175,199",($0.23),time-after-hours,Mar/2025,2,($0.26),2025-05-06 05:21:07
"Kimball Electronics, Inc.",KE,"$366,355,572",$0.26,time-after-hours,Mar/2025,1,$0.34,2025-05-06 05:21:07
"Heron Therapeutics, Inc.  ",HRTX,"$351,881,348",$0,time-pre-market,Mar/2025,2,($0.02),2025-05-06 05:21:07
"SandRidge Energy, Inc.",SD,"$351,022,433",,time-not-supplied,Mar/2025,1,$0.23,2025-05-06 05:21:07
"Vishay Precision Group, Inc.",VPG,"$348,402,895",$0.05,time-pre-market,Mar/2025,1,$0.42,2025-05-06 05:21:07
"Semler Scientific, Inc.",SMLR,"$347,008,934",,time-not-supplied,Mar/2025,1,$0.78,2025-05-06 05:21:07
"Entrada Therapeutics, Inc.",TRDA,"$346,998,435",($0.78),time-not-supplied,Mar/2025,4,$0.68,2025-05-06 05:21:07
"Rigel Pharmaceuticals, Inc.",RIGL,"$345,826,867",$0.14,time-after-hours,Mar/2025,4,($0.50),2025-05-06 05:21:07
Chatham Lodging Trust (REIT),CLDT,"$344,292,197",$0.13,time-pre-market,Mar/2025,2,$0.16,2025-05-06 05:21:07
CompX International Inc.,CIX,"$329,767,771",,time-after-hours,Mar/2025,1,$0.31,2025-05-06 05:21:07
Service Properties Trust,SVC,"$328,273,978",$0.05,time-after-hours,Mar/2025,2,$0.13,2025-05-06 05:21:07
"LifeMD, Inc.",LFMD,"$323,231,738",($0.04),time-after-hours,Mar/2025,2,($0.19),2025-05-06 05:21:07
"Neuronetics, Inc.",STIM,"$301,430,465",($0.13),time-pre-market,Mar/2025,2,($0.27),2025-05-06 05:21:07
"Manitowoc Company, Inc. (The)",MTW,"$298,641,083",($0.10),time-after-hours,Mar/2025,1,$0.14,2025-05-06 05:21:07
CPI Card Group Inc.,PMTS,"$296,299,765",$0.56,time-not-supplied,Mar/2025,2,$0.46,2025-05-06 05:21:07
"Weyco Group, Inc.",WEYS,"$295,280,571",,time-after-hours,Mar/2025,1,$0.69,2025-05-06 05:21:07
Rayonier Advanced Materials Inc.,RYAM,"$294,871,958",($0.14),time-after-hours,Mar/2025,1,($0.02),2025-05-06 05:21:07
Park-Ohio Holdings Corp.,PKOH,"$293,300,745",,time-after-hours,Mar/2025,1,$0.85,2025-05-06 05:21:07
Hyliion Holdings Corp.,HYLN,"$283,208,682",($0.08),time-not-supplied,Mar/2025,1,($0.07),2025-05-06 05:21:07
AudioCodes Ltd.,AUDC,"$278,815,460",$0.12,time-pre-market,Mar/2025,1,$0.12,2025-05-06 05:21:07
"NewtekOne, Inc.",NEWT,"$278,155,267",$0.34,time-after-hours,Mar/2025,2,$0.38,2025-05-06 05:21:07
"Mayville Engineering Company, Inc.",MEC,"$271,992,042",($0.03),time-after-hours,Mar/2025,1,$0.16,2025-05-06 05:21:07
"Gossamer Bio, Inc.",GOSS,"$268,121,088",($0.19),time-not-supplied,Mar/2025,4,($0.19),2025-05-06 05:21:07
Telesat Corporation,TSAT,"$238,156,040",($0.70),time-pre-market,Mar/2025,1,($0.80),2025-05-06 05:21:07
"Aviat Networks, Inc.",AVNW,"$234,780,525",$0.09,time-after-hours,Mar/2025,4,$0.58,2025-05-06 05:21:07
Quanterix Corporation,QTRX,"$233,238,891",($0.69),time-not-supplied,Mar/2025,1,($0.26),2025-05-06 05:21:07
"Nature's Sunshine Products, Inc.",NATR,"$230,858,927",,time-after-hours,Mar/2025,1,$0.12,2025-05-06 05:21:07
L.B. Foster Company,FSTR,"$221,396,713",$0.01,time-pre-market,Mar/2025,2,$0.08,2025-05-06 05:21:07
Finance of America Companies Inc.,FOA,"$217,982,851",,time-after-hours,Mar/2025,N/A,($0.60),2025-05-06 05:21:07
"Flotek Industries, Inc.",FTK,"$217,147,760",$0.06,time-after-hours,Mar/2025,2,$0.05,2025-05-06 05:21:07
"Nuvectis Pharma, Inc.",NVCT,"$216,371,366",($0.30),time-not-supplied,Mar/2025,2,($0.25),2025-05-06 05:21:07
"Esperion Therapeutics, Inc.",ESPR,"$215,655,286",($0.18),time-pre-market,Mar/2025,5,$0.34,2025-05-06 05:21:07
"Citizens, Inc.",CIA,"$210,609,038",$0.05,time-not-supplied,Mar/2025,1,$0.09,2025-05-06 05:21:07
SOPHiA GENETICS SA,SOPH,"$202,498,145",($0.21),time-pre-market,Mar/2025,1,($0.21),2025-05-06 05:21:07
"Solid Power, Inc.",SLDP,"$202,011,164",,time-after-hours,Mar/2025,1,($0.12),2025-05-06 05:21:07
"Y-mAbs Therapeutics, Inc.",YMAB,"$199,412,161",($0.22),time-not-supplied,Mar/2025,6,($0.15),2025-05-06 05:21:07
"AG Mortgage Investment Trust, Inc.",MITT,"$197,231,220",$0.24,time-pre-market,Mar/2025,1,$0.21,2025-05-06 05:21:07
CuriosityStream Inc. ,CURI,"$196,504,619",($0.01),time-after-hours,Mar/2025,1,($0.09),2025-05-06 05:21:07
New Pacific Metals Corp.,NEWP,"$192,360,895",$0,time-not-supplied,Mar/2025,2,($0.01),2025-05-06 05:21:07
"Forrester Research, Inc.",FORR,"$181,458,360",($0.06),time-after-hours,Mar/2025,3,($0.03),2025-05-06 05:21:07
First National Corporation,FXNC,"$178,655,516",$0.53,time-not-supplied,Mar/2025,1,$0.51,2025-05-06 05:21:07
"W&T Offshore, Inc.",WTI,"$175,686,494",($0.14),time-after-hours,Mar/2025,2,($0.05),2025-05-06 05:21:07
"Luminar Technologies, Inc. ",LAZR,"$167,437,328",($2.15),time-not-supplied,Mar/2025,2,($4.50),2025-05-06 05:21:07
"Aclaris Therapeutics, Inc.",ACRS,"$155,403,102",($0.17),time-not-supplied,Mar/2025,4,($0.24),2025-05-06 05:21:07
Atomera Incorporated,ATOM,"$154,133,402",,time-after-hours,Mar/2025,1,($0.19),2025-05-06 05:21:07
"Brilliant Earth Group, Inc.",BRLT,"$153,058,888",($0.03),time-pre-market,Mar/2025,4,$0.02,2025-05-06 05:21:07
CF Bankshares Inc.,CFBK,"$152,256,549",,time-not-supplied,Mar/2025,1,$0.47,2025-05-06 05:21:07
Lifevantage Corporation,LFVN,"$149,485,757",,time-after-hours,Mar/2025,1,$0.21,2025-05-06 05:21:07
"Crexendo, Inc.",CXDO,"$143,969,532",$0.03,time-after-hours,Mar/2025,2,$0.04,2025-05-06 05:21:07
"Vigil Neuroscience, Inc.",VIGL,"$128,346,719",($0.53),time-not-supplied,Mar/2025,5,($0.50),2025-05-06 05:21:07
Eastern Company (The),EML,"$126,816,196",,time-after-hours,Mar/2025,1,$0.31,2025-05-06 05:21:07
"Synchronoss Technologies, Inc.",SNCR,"$122,493,186",$0.17,time-after-hours,Mar/2025,2,$0.33,2025-05-06 05:21:07
"Gulf Island Fabrication, Inc.",GIFI,"$116,875,709",,time-after-hours,Mar/2025,1,$0.37,2025-05-06 05:21:07
SuRo Capital Corp.,SSSS,"$114,462,035",,time-after-hours,Mar/2025,1,($0.13),2025-05-06 05:21:07
"Zentalis Pharmaceuticals, Inc.",ZNTL,"$104,126,687",($0.67),time-not-supplied,Mar/2025,7,$0.14,2025-05-06 05:21:07
"Inozyme Pharma, Inc.",INZY,"$104,069,121",($0.43),time-not-supplied,Mar/2025,6,($0.38),2025-05-06 05:21:07
"The ONE Group Hospitality, Inc.",STKS,"$96,226,700",($0.17),time-not-supplied,Mar/2025,3,($0.02),2025-05-06 05:21:07
"Corbus Pharmaceuticals Holdings, Inc.",CRBP,"$95,289,056",($1.26),time-not-supplied,Mar/2025,7,($0.83),2025-05-06 05:21:07
Granite Point Mortgage Trust Inc.,GPMT,"$95,258,836",,time-after-hours,Mar/2025,N/A,($0.09),2025-05-06 05:21:07
Cherry Hill Mortgage Investment Corporation,CHMI,"$95,191,470",$0.11,time-after-hours,Mar/2025,2,$0.13,2025-05-06 05:21:07
INNOVATE Corp.,VATE,"$89,794,554",,time-after-hours,Mar/2025,1,($2.20),2025-05-06 05:21:07
"Caribou Biosciences, Inc.",CRBU,"$81,844,050",($0.43),time-not-supplied,Mar/2025,3,($0.46),2025-05-06 05:21:07
"CareCloud, Inc.",CCLD,"$79,766,627",$0.06,time-pre-market,Mar/2025,2,($0.02),2025-05-06 05:21:07
iRobot Corporation,IRBT,"$77,184,034",,time-not-supplied,Mar/2025,N/A,($1.75),2025-05-06 05:21:07
"Purple Innovation, Inc.",PRPL,"$71,164,311",($0.13),time-not-supplied,Mar/2025,5,($0.19),2025-05-06 05:21:07
"Marchex, Inc.",MCHX,"$65,134,203",($0.03),time-not-supplied,Mar/2025,1,($0.03),2025-05-06 05:21:07
Cumberland Pharmaceuticals Inc.,CPIX,"$62,857,773",,time-after-hours,Mar/2025,1,($0.06),2025-05-06 05:21:07
Repare Therapeutics Inc.,RPTX,"$60,790,312",($0.65),time-not-supplied,Mar/2025,1,$0.30,2025-05-06 05:21:07
Clipper Realty Inc.,CLPR,"$60,711,013",$0.14,time-not-supplied,Mar/2025,1,$0.14,2025-05-06 05:21:07
"Tigo Energy, Inc.",TYGO,"$52,415,071",($0.13),time-after-hours,Mar/2025,2,($0.19),2025-05-06 05:21:07
"Armata Pharmaceuticals, Inc.",ARMP,"$51,998,686",($0.38),time-not-supplied,Mar/2025,1,($0.69),2025-05-06 05:21:07
Sequans Communications S.A.,SQNS,"$50,735,524",($0.31),time-pre-market,Mar/2025,1,($0.40),2025-05-06 05:21:07
Prelude Therapeutics Incorporated,PRLD,"$48,944,222",($0.47),time-not-supplied,Mar/2025,1,($0.42),2025-05-06 05:21:07
Immuneering Corporation,IMRX,"$44,500,192",($0.41),time-not-supplied,Mar/2025,2,($0.49),2025-05-06 05:21:07
"System1, Inc.",SST,"$42,673,229",,time-after-hours,Mar/2025,1,($0.45),2025-05-06 05:21:07
Inspirato Incorporated,ISPO,"$42,671,179",($0.36),time-not-supplied,Mar/2025,1,($1.06),2025-05-06 05:21:07
Ashford Hospitality Trust Inc,AHT,"$36,094,794",($0.71),time-after-hours,Mar/2025,1,($3.50),2025-05-06 05:21:07
"Aligos Therapeutics, Inc.",ALGS,"$34,240,142",($2.80),time-pre-market,Mar/2025,3,($5.50),2025-05-06 05:21:07
"Commercial Vehicle Group, Inc.",CVGI,"$33,958,017",($0.14),time-after-hours,Mar/2025,2,$0.13,2025-05-06 05:21:07
"OnKure Therapeutics, Inc.",OKUR,"$33,589,565",($1.32),time-not-supplied,Mar/2025,2,($2.50),2025-05-06 05:21:07
"BioAtla, Inc.",BCAB,"$32,587,840",($0.28),time-after-hours,Mar/2025,1,($0.48),2025-05-06 05:21:07
"Spectral AI, Inc.",MDAI,"$32,152,839",($0.10),time-not-supplied,Mar/2025,2,($0.19),2025-05-06 05:21:07
"Cognition Therapeutics, Inc.",CGTX,"$27,627,539",($0.12),time-not-supplied,Mar/2025,3,($0.27),2025-05-06 05:21:07
"ESS Tech, Inc.",GWH,"$26,386,175",($1.66),time-not-supplied,Mar/2025,1,($1.50),2025-05-06 05:21:07
Key Tronic Corporation,KTCC,"$26,043,728",,time-after-hours,Mar/2025,1,($0.21),2025-05-06 05:21:07
"comScore, Inc.",SCOR,"$25,744,523",$0.55,time-after-hours,Mar/2025,1,($1.08),2025-05-06 05:21:07
"Curis, Inc.",CRIS,"$20,455,641",($1.13),time-pre-market,Mar/2025,2,($2.05),2025-05-06 05:21:07
Quantum Biopharma Ltd.,QNTM,"$17,821,234",($0.37),time-after-hours,Mar/2025,1,($3.25),2025-05-06 05:21:07
"Aterian, Inc.",ATER,"$17,413,975",,time-not-supplied,Mar/2025,1,($0.76),2025-05-06 05:21:07
"Harvard Bioscience, Inc.",HBIO,"$15,324,695",($0.04),time-not-supplied,Mar/2025,1,N/A,2025-05-06 05:21:07
"Direct Digital Holdings, Inc.",DRCT,"$15,228,504",($0.05),time-after-hours,Mar/2025,1,($0.22),2025-05-06 05:21:07
Motorsport Games Inc.,MSGM,"$9,786,566",,time-not-supplied,Mar/2025,1,($0.60),2025-05-06 05:21:07
"Cyclerion Therapeutics, Inc.",CYCN,"$8,521,897",,time-not-supplied,Mar/2025,1,($0.62),2025-05-06 05:21:07
"Newton Golf Company, Inc.",NWTG,"$7,375,191",,time-not-supplied,Mar/2025,N/A,($24.02),2025-05-06 05:21:07
"Lyra Therapeutics, Inc.",LYRA,"$7,134,865",($0.15),time-not-supplied,Mar/2025,2,($0.35),2025-05-06 05:21:07
"urban-gro, Inc.",UGRO,"$5,455,711",,time-not-supplied,Mar/2025,1,($0.12),2025-05-06 05:21:07
"Theriva Biologics, Inc.",TOVX,"$3,839,780",,time-not-supplied,Mar/2025,1,($7.50),2025-05-06 05:21:07
iSpecimen Inc.,ISPC,"$3,121,073",,time-not-supplied,Mar/2025,1,($6.40),2025-05-06 05:21:07
"Volcon, Inc.",VLCN,"$3,046,002",,time-not-supplied,Mar/2025,N/A,$57,2025-05-06 05:21:07
"Evans Bancorp, Inc.",EVBN,,,time-not-supplied,Mar/2025,1,$0.42,2025-05-06 05:21:07
